FPR,Mean TPR,Std TPR
0.0,0.37222222222222223,0.2884314992624832
0.010101010101010102,0.37222222222222223,0.2884314992624832
0.020202020202020204,0.37222222222222223,0.2884314992624832
0.030303030303030304,0.37222222222222223,0.2884314992624832
0.04040404040404041,0.37222222222222223,0.2884314992624832
0.05050505050505051,0.37222222222222223,0.2884314992624832
0.06060606060606061,0.37222222222222223,0.2884314992624832
0.07070707070707072,0.5425925925925925,0.318663834207499
0.08080808080808081,0.5425925925925925,0.318663834207499
0.09090909090909091,0.5425925925925925,0.318663834207499
0.10101010101010102,0.5425925925925925,0.318663834207499
0.11111111111111112,0.5425925925925925,0.318663834207499
0.12121212121212122,0.5425925925925925,0.318663834207499
0.13131313131313133,0.624074074074074,0.345314512412747
0.14141414141414144,0.624074074074074,0.345314512412747
0.15151515151515152,0.624074074074074,0.345314512412747
0.16161616161616163,0.624074074074074,0.345314512412747
0.17171717171717174,0.624074074074074,0.345314512412747
0.18181818181818182,0.624074074074074,0.345314512412747
0.19191919191919193,0.685185185185185,0.34436478569119494
0.20202020202020204,0.685185185185185,0.34436478569119494
0.21212121212121213,0.685185185185185,0.34436478569119494
0.22222222222222224,0.685185185185185,0.34436478569119494
0.23232323232323235,0.685185185185185,0.34436478569119494
0.24242424242424243,0.685185185185185,0.34436478569119494
0.25252525252525254,0.7037037037037036,0.34206666337833536
0.26262626262626265,0.7037037037037036,0.34206666337833536
0.27272727272727276,0.7037037037037036,0.34206666337833536
0.2828282828282829,0.7037037037037036,0.34206666337833536
0.29292929292929293,0.7037037037037036,0.34206666337833536
0.30303030303030304,0.7037037037037036,0.34206666337833536
0.31313131313131315,0.7185185185185186,0.3411430796939098
0.32323232323232326,0.7185185185185186,0.3411430796939098
0.33333333333333337,0.7185185185185186,0.3411430796939098
0.3434343434343435,0.7185185185185186,0.3411430796939098
0.3535353535353536,0.7185185185185186,0.3411430796939098
0.36363636363636365,0.7185185185185186,0.3411430796939098
0.37373737373737376,0.7185185185185186,0.3411430796939098
0.38383838383838387,0.7296296296296296,0.3376469857239214
0.393939393939394,0.7296296296296296,0.3376469857239214
0.4040404040404041,0.7296296296296296,0.3376469857239214
0.4141414141414142,0.7296296296296296,0.3376469857239214
0.42424242424242425,0.7296296296296296,0.3376469857239214
0.43434343434343436,0.7296296296296296,0.3376469857239214
0.4444444444444445,0.7462962962962962,0.33503168164994584
0.4545454545454546,0.7462962962962962,0.33503168164994584
0.4646464646464647,0.7462962962962962,0.33503168164994584
0.4747474747474748,0.7462962962962962,0.33503168164994584
0.48484848484848486,0.7462962962962962,0.33503168164994584
0.494949494949495,0.7462962962962962,0.33503168164994584
0.5050505050505051,0.7611111111111113,0.3221317454925029
0.5151515151515152,0.7611111111111113,0.3221317454925029
0.5252525252525253,0.7611111111111113,0.3221317454925029
0.5353535353535354,0.7611111111111113,0.3221317454925029
0.5454545454545455,0.7611111111111113,0.3221317454925029
0.5555555555555556,0.7611111111111113,0.3221317454925029
0.5656565656565657,0.7740740740740741,0.3170725144566591
0.5757575757575758,0.7740740740740741,0.3170725144566591
0.5858585858585859,0.7740740740740741,0.3170725144566591
0.595959595959596,0.7740740740740741,0.3170725144566591
0.6060606060606061,0.7740740740740741,0.3170725144566591
0.6161616161616162,0.7740740740740741,0.3170725144566591
0.6262626262626263,0.7870370370370371,0.31467861977715605
0.6363636363636365,0.7870370370370371,0.31467861977715605
0.6464646464646465,0.7870370370370371,0.31467861977715605
0.6565656565656566,0.7870370370370371,0.31467861977715605
0.6666666666666667,0.7870370370370371,0.31467861977715605
0.6767676767676768,0.7870370370370371,0.31467861977715605
0.686868686868687,0.7870370370370371,0.31467861977715605
0.696969696969697,0.7944444444444445,0.3048476648515322
0.7070707070707072,0.7944444444444445,0.3048476648515322
0.7171717171717172,0.7944444444444445,0.3048476648515322
0.7272727272727273,0.7944444444444445,0.3048476648515322
0.7373737373737375,0.7944444444444445,0.3048476648515322
0.7474747474747475,0.7944444444444445,0.3048476648515322
0.7575757575757577,0.8166666666666668,0.2862833593933976
0.7676767676767677,0.8166666666666668,0.2862833593933976
0.7777777777777778,0.8166666666666668,0.2862833593933976
0.787878787878788,0.8166666666666668,0.2862833593933976
0.797979797979798,0.8166666666666668,0.2862833593933976
0.8080808080808082,0.8166666666666668,0.2862833593933976
0.8181818181818182,0.8592592592592594,0.22668361108295337
0.8282828282828284,0.8592592592592594,0.22668361108295337
0.8383838383838385,0.8592592592592594,0.22668361108295337
0.8484848484848485,0.8592592592592594,0.22668361108295337
0.8585858585858587,0.8592592592592594,0.22668361108295337
0.8686868686868687,0.8592592592592594,0.22668361108295337
0.8787878787878789,0.8722222222222223,0.2116221883860101
0.888888888888889,0.8722222222222223,0.2116221883860101
0.8989898989898991,0.8722222222222223,0.2116221883860101
0.9090909090909092,0.8722222222222223,0.2116221883860101
0.9191919191919192,0.8722222222222223,0.2116221883860101
0.9292929292929294,0.8722222222222223,0.2116221883860101
0.9393939393939394,0.9444444444444443,0.13172903143539808
0.9494949494949496,0.9444444444444443,0.13172903143539808
0.9595959595959597,0.9444444444444443,0.13172903143539808
0.9696969696969697,0.9444444444444443,0.13172903143539808
0.9797979797979799,0.9444444444444443,0.13172903143539808
0.98989898989899,0.9444444444444443,0.13172903143539808
1.0,1.0,0.0
